date,weighted,close,high,low,open,volume
11/21/2020 21:11,15338.24,15527.28,15781.63,14775.84,15742.94,257212825.2
11/22/2020 21:11,15568.56,15528.47,15801.76,15152.91,15527.28,188259700.5
11/23/2020 21:11,15996.59,16116.76,16386.49,15312.01,15528.47,354979762.3
11/24/2020 21:11,16004.89,15729.13,16390.37,15540.87,16116.76,241285688.1
11/25/2020 21:11,14312.65,14414.16,15865.91,13326.73,15729.13,651918190.7
11/26/2020 21:11,14215.27,14343,14655.56,13805.79,14414.16,228463166.2
11/27/2020 21:11,14635.29,14847.28,14979.57,14131.09,14343,147676624.9
11/28/2020 21:11,15122.7,15207.35,15350.65,14685.71,14847.28,129839001.8
11/29/2020 21:11,15991.75,16424.12,16535.59,15207.35,15207.35,408289852.6
11/30/2020 21:11,15963.39,15578.81,16639.65,15212.66,16424.12,415961518.8
12/1/2020 21:12,15711.47,15876.24,16073.05,15219.92,15578.81,209073521.9
12/2/2020 21:12,15942.51,16021.2,16143.27,15621.52,15876.24,175804574.1
12/3/2020 21:12,15700.56,15418.45,16087.3,15364.59,16021.2,207432150.2
12/4/2020 21:12,15678.99,15821.57,15855.55,15293.2,15418.45,81313887.34
12/5/2020 21:12,15816.55,15982.79,16008.66,15597.09,15821.57,75905376.97
12/6/2020 21:12,15832.93,15843.99,16019.62,15632.91,15982.79,116731144.2
12/7/2020 21:12,15533.54,15144.96,15935.24,15060.52,15843.99,189125559.2
12/8/2020 21:12,15037.38,15376.59,15449.98,14560.1,15144.96,248651781.7
12/9/2020 21:12,15084.87,15041.51,15380.52,14774.95,15376.59,151815342.6
12/10/2020 21:12,14781.11,14899.94,15073.24,14532.59,15041.51,182287438.1
12/11/2020 21:12,15324.21,15546.7,15652.04,14894.03,14899.94,109236011.1
12/12/2020 21:12,15817.94,15787.59,16008.42,15475.67,15546.7,134109073.9
12/13/2020 21:12,15787.01,15863.48,15927.19,15668.68,15787.59,112526193.9
12/14/2020 21:12,15931.05,15999.41,16095.51,15691.62,15863.48,169680455.4
12/15/2020 21:12,16767.66,17507.44,17655.81,15891.34,15999.41,414664659.7
12/16/2020 21:12,18578.32,18584.83,19401.43,17408.6,17507.44,709166798.3
12/17/2020 21:12,18659.42,18865.58,18973.4,18254.49,18584.83,279713809.3
12/18/2020 21:12,19193.44,19400.32,19625.93,18619.69,18865.58,263565058.6
12/19/2020 21:12,19265.95,19201.67,19757.23,18811.92,19400.32,227910953.8
12/20/2020 21:12,18854.76,18593.6,19735.32,18129.03,19201.67,419306238
12/21/2020 21:12,18952.65,19531.25,19540.17,18350.14,18593.6,269746931.5
12/22/2020 21:12,19299.48,19436.22,19784.46,18732.09,19531.25,219878767
